{'loss': 2.6159, 'grad_norm': nan, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.0334, 'grad_norm': 0.7457026243209839, 'learning_rate': 4.028888888888889e-05, 'epoch': 11.01}
{'loss': 0.0338, 'grad_norm': 1.0479851961135864, 'learning_rate': 4.026666666666667e-05, 'epoch': 11.03}
{'loss': 0.0505, 'grad_norm': 1.235788345336914, 'learning_rate': 4.0244444444444446e-05, 'epoch': 11.05}
{'loss': 0.04, 'grad_norm': 0.48852860927581787, 'learning_rate': 4.022222222222222e-05, 'epoch': 11.06}
{'loss': 0.0337, 'grad_norm': 6.150205612182617, 'learning_rate': 4.02e-05, 'epoch': 11.08}
{'loss': 0.0299, 'grad_norm': 1.960237979888916, 'learning_rate': 4.017777777777778e-05, 'epoch': 11.09}
{'loss': 0.0226, 'grad_norm': 1.3371082544326782, 'learning_rate': 4.0155555555555557e-05, 'epoch': 11.11}
{'loss': 0.0227, 'grad_norm': 0.3345753252506256, 'learning_rate': 4.013333333333333e-05, 'epoch': 11.13}
{'loss': 0.0264, 'grad_norm': 0.1776224821805954, 'learning_rate': 4.011111111111111e-05, 'epoch': 11.14}
{'loss': 0.0196, 'grad_norm': 0.6033002734184265, 'learning_rate': 4.008888888888889e-05, 'epoch': 11.16}
{'loss': 0.0298, 'grad_norm': 0.8558390736579895, 'learning_rate': 4.006666666666667e-05, 'epoch': 11.17}
{'loss': 0.0285, 'grad_norm': 0.14397606253623962, 'learning_rate': 4.004444444444445e-05, 'epoch': 11.19}
{'loss': 0.0245, 'grad_norm': 1.071182131767273, 'learning_rate': 4.002222222222222e-05, 'epoch': 11.21}
{'loss': 0.0286, 'grad_norm': 2.6410460472106934, 'learning_rate': 4e-05, 'epoch': 11.22}
{'loss': 0.0315, 'grad_norm': 0.5436336994171143, 'learning_rate': 3.997777777777778e-05, 'epoch': 11.24}
{'loss': 0.0291, 'grad_norm': 0.2976363003253937, 'learning_rate': 3.995555555555556e-05, 'epoch': 11.25}
{'loss': 0.0221, 'grad_norm': 0.3816758096218109, 'learning_rate': 3.993333333333333e-05, 'epoch': 11.27}
{'loss': 0.0219, 'grad_norm': 0.6496365070343018, 'learning_rate': 3.9911111111111114e-05, 'epoch': 11.29}
{'loss': 0.0262, 'grad_norm': 0.19278989732265472, 'learning_rate': 3.9888888888888895e-05, 'epoch': 11.3}
{'loss': 0.0206, 'grad_norm': 2.6657607555389404, 'learning_rate': 3.986666666666667e-05, 'epoch': 11.32}
{'loss': 0.0225, 'grad_norm': 0.26784881949424744, 'learning_rate': 3.984444444444444e-05, 'epoch': 11.33}
{'loss': 0.0278, 'grad_norm': 1.641803503036499, 'learning_rate': 3.9822222222222224e-05, 'epoch': 11.35}
{'loss': 0.0204, 'grad_norm': 0.4571852684020996, 'learning_rate': 3.9800000000000005e-05, 'epoch': 11.37}
{'loss': 0.0314, 'grad_norm': 0.6483328342437744, 'learning_rate': 3.977777777777778e-05, 'epoch': 11.38}
{'loss': 0.0313, 'grad_norm': 0.211014986038208, 'learning_rate': 3.9755555555555554e-05, 'epoch': 11.4}
{'loss': 0.0143, 'grad_norm': 0.293730229139328, 'learning_rate': 3.9733333333333335e-05, 'epoch': 11.41}
{'loss': 0.0242, 'grad_norm': 0.44311320781707764, 'learning_rate': 3.9711111111111116e-05, 'epoch': 11.43}
{'loss': 0.0194, 'grad_norm': 0.22213120758533478, 'learning_rate': 3.968888888888889e-05, 'epoch': 11.45}
{'loss': 0.0229, 'grad_norm': 0.8636518120765686, 'learning_rate': 3.966666666666667e-05, 'epoch': 11.46}
{'loss': 0.0172, 'grad_norm': 0.19131602346897125, 'learning_rate': 3.9644444444444445e-05, 'epoch': 11.48}
{'loss': 0.0313, 'grad_norm': 0.21890443563461304, 'learning_rate': 3.962222222222222e-05, 'epoch': 11.49}
{'loss': 0.0153, 'grad_norm': 1.605400800704956, 'learning_rate': 3.960000000000001e-05, 'epoch': 11.51}
{'loss': 0.0249, 'grad_norm': 0.03255673870444298, 'learning_rate': 3.957777777777778e-05, 'epoch': 11.53}
{'loss': 0.0184, 'grad_norm': 5.320476055145264, 'learning_rate': 3.9555555555555556e-05, 'epoch': 11.54}
{'loss': 0.0231, 'grad_norm': 0.6136161088943481, 'learning_rate': 3.9533333333333337e-05, 'epoch': 11.56}
{'loss': 0.0215, 'grad_norm': 0.32536396384239197, 'learning_rate': 3.951111111111112e-05, 'epoch': 11.57}
{'loss': 0.0209, 'grad_norm': 0.44172295928001404, 'learning_rate': 3.948888888888889e-05, 'epoch': 11.59}
{'loss': 0.0297, 'grad_norm': 0.16832153499126434, 'learning_rate': 3.9466666666666666e-05, 'epoch': 11.61}
{'loss': 0.0401, 'grad_norm': 18.4796085357666, 'learning_rate': 3.944444444444445e-05, 'epoch': 11.62}
{'loss': 0.0305, 'grad_norm': 0.7669060826301575, 'learning_rate': 3.942222222222222e-05, 'epoch': 11.64}
{'loss': 0.0246, 'grad_norm': 0.1764470487833023, 'learning_rate': 3.94e-05, 'epoch': 11.65}
{'loss': 0.0157, 'grad_norm': 0.69765704870224, 'learning_rate': 3.937777777777778e-05, 'epoch': 11.67}
{'loss': 0.0233, 'grad_norm': 0.39067938923835754, 'learning_rate': 3.935555555555556e-05, 'epoch': 11.69}
{'loss': 0.0182, 'grad_norm': 0.32310059666633606, 'learning_rate': 3.933333333333333e-05, 'epoch': 11.7}
{'loss': 0.0359, 'grad_norm': 0.114368736743927, 'learning_rate': 3.931111111111111e-05, 'epoch': 11.72}
{'loss': 0.0182, 'grad_norm': 0.21506834030151367, 'learning_rate': 3.9288888888888894e-05, 'epoch': 11.73}
{'loss': 0.0246, 'grad_norm': 0.42085421085357666, 'learning_rate': 3.926666666666667e-05, 'epoch': 11.75}
{'loss': 0.0249, 'grad_norm': 0.30275774002075195, 'learning_rate': 3.924444444444444e-05, 'epoch': 11.77}
{'loss': 0.0142, 'grad_norm': 0.11356379091739655, 'learning_rate': 3.922222222222223e-05, 'epoch': 11.78}
{'loss': 0.0171, 'grad_norm': 0.045667629688978195, 'learning_rate': 3.9200000000000004e-05, 'epoch': 11.8}
{'loss': 0.026, 'grad_norm': 0.3911685347557068, 'learning_rate': 3.917777777777778e-05, 'epoch': 11.81}
{'loss': 0.0258, 'grad_norm': 0.2973550260066986, 'learning_rate': 3.915555555555556e-05, 'epoch': 11.83}
{'loss': 0.0145, 'grad_norm': 0.38655218482017517, 'learning_rate': 3.9133333333333334e-05, 'epoch': 11.85}
{'loss': 0.0237, 'grad_norm': 0.1259382963180542, 'learning_rate': 3.9111111111111115e-05, 'epoch': 11.86}
{'loss': 0.0125, 'grad_norm': 0.08267351239919662, 'learning_rate': 3.908888888888889e-05, 'epoch': 11.88}
{'loss': 0.0245, 'grad_norm': 0.25917568802833557, 'learning_rate': 3.906666666666667e-05, 'epoch': 11.89}
{'loss': 0.0237, 'grad_norm': 0.40433597564697266, 'learning_rate': 3.9044444444444444e-05, 'epoch': 11.91}
{'loss': 0.0203, 'grad_norm': 0.20928668975830078, 'learning_rate': 3.9022222222222225e-05, 'epoch': 11.93}
{'loss': 0.0197, 'grad_norm': 0.3314257264137268, 'learning_rate': 3.9000000000000006e-05, 'epoch': 11.94}
{'loss': 0.0205, 'grad_norm': 0.3683330714702606, 'learning_rate': 3.897777777777778e-05, 'epoch': 11.96}
{'loss': 0.0209, 'grad_norm': 1.772098422050476, 'learning_rate': 3.8955555555555555e-05, 'epoch': 11.97}
{'loss': 0.0205, 'grad_norm': 2.8999500274658203, 'learning_rate': 3.8933333333333336e-05, 'epoch': 11.99}
{'loss': 0.0264, 'grad_norm': 0.5141247510910034, 'learning_rate': 3.8911111111111117e-05, 'epoch': 12.01}
{'loss': 0.0259, 'grad_norm': 0.2989676296710968, 'learning_rate': 3.888888888888889e-05, 'epoch': 12.02}
{'loss': 0.0265, 'grad_norm': 0.32162776589393616, 'learning_rate': 3.8866666666666665e-05, 'epoch': 12.04}
{'loss': 0.0189, 'grad_norm': 0.9750604033470154, 'learning_rate': 3.8844444444444446e-05, 'epoch': 12.05}
{'loss': 0.0271, 'grad_norm': 3.081420421600342, 'learning_rate': 3.882222222222223e-05, 'epoch': 12.07}
{'loss': 0.0254, 'grad_norm': 0.12256452441215515, 'learning_rate': 3.88e-05, 'epoch': 12.09}
{'loss': 0.0212, 'grad_norm': 0.3671143352985382, 'learning_rate': 3.877777777777778e-05, 'epoch': 12.1}
{'loss': 0.0247, 'grad_norm': 0.14600417017936707, 'learning_rate': 3.8755555555555556e-05, 'epoch': 12.12}
{'loss': 0.0261, 'grad_norm': 0.19082432985305786, 'learning_rate': 3.873333333333333e-05, 'epoch': 12.13}
{'loss': 0.0276, 'grad_norm': 0.09285413473844528, 'learning_rate': 3.871111111111111e-05, 'epoch': 12.15}
{'loss': 0.029, 'grad_norm': 1.417463779449463, 'learning_rate': 3.868888888888889e-05, 'epoch': 12.17}
{'loss': 0.0498, 'grad_norm': 0.6672797799110413, 'learning_rate': 3.866666666666667e-05, 'epoch': 12.18}
{'loss': 0.0359, 'grad_norm': 2.3605334758758545, 'learning_rate': 3.864444444444444e-05, 'epoch': 12.2}
{'loss': 0.0255, 'grad_norm': 0.3274935483932495, 'learning_rate': 3.862222222222223e-05, 'epoch': 12.21}
{'loss': 0.0252, 'grad_norm': 1.1815097332000732, 'learning_rate': 3.86e-05, 'epoch': 12.23}
{'loss': 0.0165, 'grad_norm': 0.4479174017906189, 'learning_rate': 3.857777777777778e-05, 'epoch': 12.25}
{'loss': 0.0296, 'grad_norm': 0.37011319398880005, 'learning_rate': 3.855555555555556e-05, 'epoch': 12.26}
{'loss': 0.0197, 'grad_norm': 1.0788381099700928, 'learning_rate': 3.853333333333334e-05, 'epoch': 12.28}
{'loss': 0.0193, 'grad_norm': 1.0911650657653809, 'learning_rate': 3.8511111111111114e-05, 'epoch': 12.29}
{'loss': 0.0213, 'grad_norm': 0.7261077761650085, 'learning_rate': 3.848888888888889e-05, 'epoch': 12.31}
{'loss': 0.0243, 'grad_norm': 0.5650513768196106, 'learning_rate': 3.846666666666667e-05, 'epoch': 12.33}
{'loss': 0.0318, 'grad_norm': 5.368287086486816, 'learning_rate': 3.844444444444444e-05, 'epoch': 12.34}
{'loss': 0.0204, 'grad_norm': 0.5953075289726257, 'learning_rate': 3.8422222222222224e-05, 'epoch': 12.36}
{'loss': 0.0285, 'grad_norm': 2.178628444671631, 'learning_rate': 3.8400000000000005e-05, 'epoch': 12.37}
{'loss': 0.0169, 'grad_norm': 1.2682212591171265, 'learning_rate': 3.837777777777778e-05, 'epoch': 12.39}
{'loss': 0.0214, 'grad_norm': 0.5504472851753235, 'learning_rate': 3.8355555555555553e-05, 'epoch': 12.41}
{'loss': 0.0155, 'grad_norm': 0.2788065969944, 'learning_rate': 3.8333333333333334e-05, 'epoch': 12.42}
{'loss': 0.0132, 'grad_norm': 0.03921125456690788, 'learning_rate': 3.8311111111111115e-05, 'epoch': 12.44}
{'loss': 0.0165, 'grad_norm': 1.9546034336090088, 'learning_rate': 3.828888888888889e-05, 'epoch': 12.45}
{'loss': 0.0393, 'grad_norm': 0.3396882116794586, 'learning_rate': 3.8266666666666664e-05, 'epoch': 12.47}
{'loss': 0.0276, 'grad_norm': 0.7635298371315002, 'learning_rate': 3.8244444444444445e-05, 'epoch': 12.49}
{'loss': 0.0287, 'grad_norm': 0.15972334146499634, 'learning_rate': 3.8222222222222226e-05, 'epoch': 12.5}
{'loss': 0.0276, 'grad_norm': 0.7650662660598755, 'learning_rate': 3.82e-05, 'epoch': 12.52}
{'loss': 0.0319, 'grad_norm': 0.4040497839450836, 'learning_rate': 3.817777777777778e-05, 'epoch': 12.53}
{'loss': 0.033, 'grad_norm': 1.7669134140014648, 'learning_rate': 3.8155555555555555e-05, 'epoch': 12.55}
{'loss': 0.027, 'grad_norm': 0.08250320702791214, 'learning_rate': 3.8133333333333336e-05, 'epoch': 12.57}
{'loss': 0.0382, 'grad_norm': 3.842571496963501, 'learning_rate': 3.811111111111112e-05, 'epoch': 12.58}
{'loss': 0.024, 'grad_norm': 0.4160189628601074, 'learning_rate': 3.808888888888889e-05, 'epoch': 12.6}
{'loss': 0.018, 'grad_norm': 0.11581254750490189, 'learning_rate': 3.8066666666666666e-05, 'epoch': 12.61}
{'loss': 0.0245, 'grad_norm': 0.8522272109985352, 'learning_rate': 3.804444444444445e-05, 'epoch': 12.63}
{'loss': 0.0297, 'grad_norm': 0.5983070135116577, 'learning_rate': 3.802222222222223e-05, 'epoch': 12.65}
{'loss': 0.0261, 'grad_norm': 2.6318442821502686, 'learning_rate': 3.8e-05, 'epoch': 12.66}
{'loss': 0.027, 'grad_norm': 0.6258325576782227, 'learning_rate': 3.7977777777777776e-05, 'epoch': 12.68}
{'loss': 0.0249, 'grad_norm': 0.5305343866348267, 'learning_rate': 3.795555555555556e-05, 'epoch': 12.69}
{'loss': 0.0219, 'grad_norm': 0.6594876646995544, 'learning_rate': 3.793333333333334e-05, 'epoch': 12.71}
{'loss': 0.0198, 'grad_norm': 0.6631368398666382, 'learning_rate': 3.791111111111111e-05, 'epoch': 12.73}
{'loss': 0.0406, 'grad_norm': 0.8682903051376343, 'learning_rate': 3.7888888888888894e-05, 'epoch': 12.74}
{'loss': 0.0358, 'grad_norm': 0.8372148871421814, 'learning_rate': 3.786666666666667e-05, 'epoch': 12.76}
{'loss': 0.0358, 'grad_norm': 0.2192075103521347, 'learning_rate': 3.784444444444445e-05, 'epoch': 12.77}
{'loss': 0.0193, 'grad_norm': 0.8526428937911987, 'learning_rate': 3.782222222222222e-05, 'epoch': 12.79}
{'loss': 0.0221, 'grad_norm': 2.1872055530548096, 'learning_rate': 3.7800000000000004e-05, 'epoch': 12.81}
{'loss': 0.0267, 'grad_norm': 0.5992288589477539, 'learning_rate': 3.777777777777778e-05, 'epoch': 12.82}
{'loss': 0.0302, 'grad_norm': 0.019981548190116882, 'learning_rate': 3.775555555555555e-05, 'epoch': 12.84}
{'loss': 0.0189, 'grad_norm': 0.05966528505086899, 'learning_rate': 3.773333333333334e-05, 'epoch': 12.85}
{'loss': 0.0173, 'grad_norm': 0.6315140724182129, 'learning_rate': 3.7711111111111114e-05, 'epoch': 12.87}
{'loss': 0.0254, 'grad_norm': 0.808042049407959, 'learning_rate': 3.768888888888889e-05, 'epoch': 12.89}
{'loss': 0.0204, 'grad_norm': 0.6867856383323669, 'learning_rate': 3.766666666666667e-05, 'epoch': 12.9}
{'loss': 0.0227, 'grad_norm': 3.136199474334717, 'learning_rate': 3.764444444444445e-05, 'epoch': 12.92}
{'loss': 0.025, 'grad_norm': 0.24338382482528687, 'learning_rate': 3.7622222222222225e-05, 'epoch': 12.93}
{'loss': 0.0302, 'grad_norm': 1.2251238822937012, 'learning_rate': 3.76e-05, 'epoch': 12.95}
{'loss': 0.0283, 'grad_norm': 1.2571282386779785, 'learning_rate': 3.757777777777778e-05, 'epoch': 12.97}
{'loss': 0.0329, 'grad_norm': 0.34618353843688965, 'learning_rate': 3.7555555555555554e-05, 'epoch': 12.98}
{'loss': 0.0271, 'grad_norm': 1.21340012550354, 'learning_rate': 3.7533333333333335e-05, 'epoch': 13.0}
{'loss': 0.0204, 'grad_norm': 0.40908339619636536, 'learning_rate': 3.7511111111111116e-05, 'epoch': 13.01}
{'loss': 0.0254, 'grad_norm': 3.5034737586975098, 'learning_rate': 3.748888888888889e-05, 'epoch': 13.03}
{'loss': 0.0266, 'grad_norm': 0.22640538215637207, 'learning_rate': 3.7466666666666665e-05, 'epoch': 13.05}
{'loss': 0.023, 'grad_norm': 0.36798331141471863, 'learning_rate': 3.7444444444444446e-05, 'epoch': 13.06}
{'loss': 0.0165, 'grad_norm': 0.8419054746627808, 'learning_rate': 3.742222222222223e-05, 'epoch': 13.08}
{'loss': 0.024, 'grad_norm': 0.032611459493637085, 'learning_rate': 3.74e-05, 'epoch': 13.09}
{'loss': 0.02, 'grad_norm': 0.19267277419567108, 'learning_rate': 3.7377777777777775e-05, 'epoch': 13.11}
{'loss': 0.0246, 'grad_norm': 0.1943071186542511, 'learning_rate': 3.7355555555555556e-05, 'epoch': 13.13}
{'loss': 0.0151, 'grad_norm': 0.0464479885995388, 'learning_rate': 3.733333333333334e-05, 'epoch': 13.14}
{'loss': 0.0263, 'grad_norm': 0.3250819742679596, 'learning_rate': 3.731111111111111e-05, 'epoch': 13.16}
{'loss': 0.0306, 'grad_norm': 1.114255428314209, 'learning_rate': 3.728888888888889e-05, 'epoch': 13.17}
{'loss': 0.0304, 'grad_norm': 0.28657615184783936, 'learning_rate': 3.726666666666667e-05, 'epoch': 13.19}
{'loss': 0.031, 'grad_norm': 1.3224194049835205, 'learning_rate': 3.724444444444445e-05, 'epoch': 13.21}
{'loss': 0.0238, 'grad_norm': 1.403694748878479, 'learning_rate': 3.722222222222222e-05, 'epoch': 13.22}
{'loss': 0.0193, 'grad_norm': 0.10699242353439331, 'learning_rate': 3.72e-05, 'epoch': 13.24}
{'loss': 0.0184, 'grad_norm': 0.051190879195928574, 'learning_rate': 3.717777777777778e-05, 'epoch': 13.25}
{'loss': 0.0292, 'grad_norm': 2.857142448425293, 'learning_rate': 3.715555555555555e-05, 'epoch': 13.27}
{'loss': 0.0265, 'grad_norm': 0.052688442170619965, 'learning_rate': 3.713333333333334e-05, 'epoch': 13.29}
{'loss': 0.0241, 'grad_norm': 0.47661906480789185, 'learning_rate': 3.7111111111111113e-05, 'epoch': 13.3}
{'loss': 0.0199, 'grad_norm': 0.028064854443073273, 'learning_rate': 3.708888888888889e-05, 'epoch': 13.32}
{'loss': 0.0241, 'grad_norm': 0.277072936296463, 'learning_rate': 3.706666666666667e-05, 'epoch': 13.33}
{'loss': 0.0222, 'grad_norm': 1.5429728031158447, 'learning_rate': 3.704444444444445e-05, 'epoch': 13.35}
{'loss': 0.0221, 'grad_norm': 0.08258760720491409, 'learning_rate': 3.7022222222222224e-05, 'epoch': 13.37}
{'loss': 0.0281, 'grad_norm': 0.3374311029911041, 'learning_rate': 3.7e-05, 'epoch': 13.38}
{'loss': 0.0209, 'grad_norm': 0.06292592734098434, 'learning_rate': 3.697777777777778e-05, 'epoch': 13.4}
{'loss': 0.0125, 'grad_norm': 1.0400042533874512, 'learning_rate': 3.695555555555556e-05, 'epoch': 13.41}
{'loss': 0.0295, 'grad_norm': 0.9850513935089111, 'learning_rate': 3.6933333333333334e-05, 'epoch': 13.43}
{'loss': 0.3727, 'grad_norm': 1.642525553703308, 'learning_rate': 3.6911111111111115e-05, 'epoch': 13.45}
{'loss': 0.2105, 'grad_norm': 144.61122131347656, 'learning_rate': 3.688888888888889e-05, 'epoch': 13.46}
{'loss': 0.2074, 'grad_norm': 5.846892356872559, 'learning_rate': 3.6866666666666664e-05, 'epoch': 13.48}
{'loss': 0.0534, 'grad_norm': 1.223528265953064, 'learning_rate': 3.6844444444444445e-05, 'epoch': 13.49}
{'loss': 0.0165, 'grad_norm': 0.9875924587249756, 'learning_rate': 3.6822222222222226e-05, 'epoch': 13.51}
{'loss': 0.0261, 'grad_norm': 0.49163535237312317, 'learning_rate': 3.68e-05, 'epoch': 13.53}
{'loss': 0.0235, 'grad_norm': 4.269559383392334, 'learning_rate': 3.677777777777778e-05, 'epoch': 13.54}
{'loss': 0.0237, 'grad_norm': 0.13393595814704895, 'learning_rate': 3.675555555555556e-05, 'epoch': 13.56}
{'loss': 0.0229, 'grad_norm': 0.5217896699905396, 'learning_rate': 3.6733333333333336e-05, 'epoch': 13.57}
{'loss': 0.027, 'grad_norm': 0.38293126225471497, 'learning_rate': 3.671111111111111e-05, 'epoch': 13.59}
{'loss': 0.0242, 'grad_norm': 0.4851255714893341, 'learning_rate': 3.668888888888889e-05, 'epoch': 13.61}
{'loss': 0.0168, 'grad_norm': 0.14024892449378967, 'learning_rate': 3.6666666666666666e-05, 'epoch': 13.62}
{'loss': 0.0245, 'grad_norm': 0.8632237911224365, 'learning_rate': 3.664444444444445e-05, 'epoch': 13.64}
{'loss': 0.0105, 'grad_norm': 0.37403711676597595, 'learning_rate': 3.662222222222223e-05, 'epoch': 13.65}
{'loss': 0.0222, 'grad_norm': 1.882995367050171, 'learning_rate': 3.66e-05, 'epoch': 13.67}
{'loss': 0.0195, 'grad_norm': 0.07027017325162888, 'learning_rate': 3.6577777777777776e-05, 'epoch': 13.69}
{'loss': 0.0332, 'grad_norm': 2.60783052444458, 'learning_rate': 3.655555555555556e-05, 'epoch': 13.7}
{'loss': 0.0277, 'grad_norm': 0.4530673027038574, 'learning_rate': 3.653333333333334e-05, 'epoch': 13.72}
{'loss': 0.0142, 'grad_norm': 0.4393053352832794, 'learning_rate': 3.651111111111111e-05, 'epoch': 13.73}
{'loss': 0.029, 'grad_norm': 1.750510573387146, 'learning_rate': 3.648888888888889e-05, 'epoch': 13.75}
{'loss': 0.0273, 'grad_norm': 0.5065303444862366, 'learning_rate': 3.646666666666667e-05, 'epoch': 13.77}
{'loss': 0.0332, 'grad_norm': 2.5456557273864746, 'learning_rate': 3.644444444444445e-05, 'epoch': 13.78}
{'loss': 0.0146, 'grad_norm': 0.043041545897722244, 'learning_rate': 3.642222222222222e-05, 'epoch': 13.8}
{'loss': 0.0201, 'grad_norm': 0.5084267258644104, 'learning_rate': 3.6400000000000004e-05, 'epoch': 13.81}
{'loss': 0.0193, 'grad_norm': 0.07265234738588333, 'learning_rate': 3.637777777777778e-05, 'epoch': 13.83}
{'loss': 0.023, 'grad_norm': 0.145598366856575, 'learning_rate': 3.635555555555556e-05, 'epoch': 13.85}
{'loss': 0.0181, 'grad_norm': 0.3703407943248749, 'learning_rate': 3.633333333333333e-05, 'epoch': 13.86}
{'loss': 0.0166, 'grad_norm': 0.5082074999809265, 'learning_rate': 3.6311111111111114e-05, 'epoch': 13.88}
{'loss': 0.0247, 'grad_norm': 0.9295864701271057, 'learning_rate': 3.628888888888889e-05, 'epoch': 13.89}
{'loss': 0.0235, 'grad_norm': 0.2322961390018463, 'learning_rate': 3.626666666666667e-05, 'epoch': 13.91}
{'loss': 0.0285, 'grad_norm': 0.6847830414772034, 'learning_rate': 3.624444444444445e-05, 'epoch': 13.93}
{'loss': 0.013, 'grad_norm': 0.2458823323249817, 'learning_rate': 3.6222222222222225e-05, 'epoch': 13.94}
{'loss': 0.0257, 'grad_norm': 0.5312824845314026, 'learning_rate': 3.62e-05, 'epoch': 13.96}
{'loss': 0.0205, 'grad_norm': 0.6743120551109314, 'learning_rate': 3.617777777777778e-05, 'epoch': 13.97}
{'loss': 0.0205, 'grad_norm': 0.11304622888565063, 'learning_rate': 3.615555555555556e-05, 'epoch': 13.99}
{'loss': 0.0274, 'grad_norm': 0.2650616765022278, 'learning_rate': 3.6133333333333335e-05, 'epoch': 14.01}
{'loss': 0.0148, 'grad_norm': 0.3271889090538025, 'learning_rate': 3.611111111111111e-05, 'epoch': 14.02}
{'loss': 0.0196, 'grad_norm': 2.010343313217163, 'learning_rate': 3.608888888888889e-05, 'epoch': 14.04}
{'loss': 0.0284, 'grad_norm': 0.561004102230072, 'learning_rate': 3.606666666666667e-05, 'epoch': 14.05}
{'loss': 0.0212, 'grad_norm': 0.4561222493648529, 'learning_rate': 3.6044444444444446e-05, 'epoch': 14.07}
{'loss': 0.0135, 'grad_norm': 0.5663239359855652, 'learning_rate': 3.602222222222223e-05, 'epoch': 14.09}
{'loss': 0.0208, 'grad_norm': 0.24633869528770447, 'learning_rate': 3.6e-05, 'epoch': 14.1}
{'loss': 0.0193, 'grad_norm': 0.9882568717002869, 'learning_rate': 3.5977777777777775e-05, 'epoch': 14.12}
{'loss': 0.033, 'grad_norm': 0.8157457709312439, 'learning_rate': 3.5955555555555556e-05, 'epoch': 14.13}
{'loss': 0.0191, 'grad_norm': 0.43775197863578796, 'learning_rate': 3.593333333333334e-05, 'epoch': 14.15}
{'loss': 0.0304, 'grad_norm': 1.3029111623764038, 'learning_rate': 3.591111111111111e-05, 'epoch': 14.17}
{'loss': 0.0157, 'grad_norm': 0.14834770560264587, 'learning_rate': 3.5888888888888886e-05, 'epoch': 14.18}
{'loss': 0.0218, 'grad_norm': 0.0585167333483696, 'learning_rate': 3.586666666666667e-05, 'epoch': 14.2}
